기준년월,기초지자체,방문자 구분,방문자 수
2022-02-16,천안시 서북구,전체방문자(a+b+c),207226.0
2022-02-16,천안시 서북구,현지인방문자(a),129014.0
2022-02-17,천안시 동남구,외국인방문자(c),19.0
2022-02-17,천안시 동남구,외부방문자(b+c),88338.0
2022-02-17,천안시 동남구,외지인방문자(b),88319.0
2022-02-17,천안시 동남구,전체방문자(a+b+c),210964.0
2022-02-17,천안시 동남구,현지인방문자(a),122626.0
2022-02-17,천안시 서북구,외국인방문자(c),44.0
2022-02-17,천안시 서북구,외부방문자(b+c),84758.0
2022-02-17,천안시 서북구,외지인방문자(b),84714.0
2022-02-17,천안시 서북구,전체방문자(a+b+c),214391.0
2022-02-17,천안시 서북구,현지인방문자(a),129633.0
2022-02-18,천안시 동남구,외국인방문자(c),19.0
2022-02-18,천안시 동남구,외부방문자(b+c),99458.0
2022-02-18,천안시 동남구,외지인방문자(b),99438.0
2022-02-18,천안시 동남구,전체방문자(a+b+c),225713.0
2022-02-18,천안시 동남구,현지인방문자(a),126256.0
2022-02-18,천안시 서북구,외국인방문자(c),48.0
2022-02-18,천안시 서북구,외부방문자(b+c),93767.0
2022-02-18,천안시 서북구,외지인방문자(b),93720.0
2022-02-18,천안시 서북구,전체방문자(a+b+c),226351.0
2022-02-18,천안시 서북구,현지인방문자(a),132584.0
2022-02-19,천안시 동남구,외국인방문자(c),15.0
2022-02-19,천안시 동남구,외부방문자(b+c),118801.0
2022-02-19,천안시 동남구,외지인방문자(b),118786.0
2022-02-19,천안시 동남구,전체방문자(a+b+c),234056.0
2022-02-19,천안시 동남구,현지인방문자(a),115255.0
2022-02-19,천안시 서북구,외국인방문자(c),37.0
2022-02-19,천안시 서북구,외부방문자(b+c),108621.0
2022-02-19,천안시 서북구,외지인방문자(b),108584.0
2022-02-19,천안시 서북구,전체방문자(a+b+c),231611.0
2022-02-19,천안시 서북구,현지인방문자(a),122990.0
2022-02-20,천안시 동남구,외국인방문자(c),22.0
2022-02-20,천안시 동남구,외부방문자(b+c),102880.0
2022-02-20,천안시 동남구,외지인방문자(b),102858.0
2022-02-20,천안시 동남구,전체방문자(a+b+c),211338.0
2022-02-20,천안시 동남구,현지인방문자(a),108458.0
2022-02-20,천안시 서북구,외국인방문자(c),30.0
2022-02-20,천안시 서북구,외부방문자(b+c),89301.0
2022-02-20,천안시 서북구,외지인방문자(b),89271.0
2022-02-20,천안시 서북구,전체방문자(a+b+c),204132.0
2022-02-20,천안시 서북구,현지인방문자(a),114832.0
2022-02-21,천안시 동남구,외국인방문자(c),25.0
2022-02-21,천안시 동남구,외부방문자(b+c),94388.0
2022-02-21,천안시 동남구,외지인방문자(b),94364.0
2022-02-21,천안시 동남구,전체방문자(a+b+c),228515.0
2022-02-21,천안시 동남구,현지인방문자(a),134127.0
2022-02-21,천안시 서북구,외국인방문자(c),38.0
2022-02-21,천안시 서북구,외부방문자(b+c),87443.0
2022-02-21,천안시 서북구,외지인방문자(b),87406.0
2022-02-21,천안시 서북구,전체방문자(a+b+c),229939.0
2022-02-21,천안시 서북구,현지인방문자(a),142496.0
2022-02-22,천안시 동남구,외국인방문자(c),22.0
2022-02-22,천안시 동남구,외부방문자(b+c),95040.0
2022-02-22,천안시 동남구,외지인방문자(b),95018.0
2022-02-22,천안시 동남구,전체방문자(a+b+c),218607.0
2022-02-22,천안시 동남구,현지인방문자(a),123568.0
2022-02-22,천안시 서북구,외국인방문자(c),31.0
2022-02-22,천안시 서북구,외부방문자(b+c),89012.0
2022-02-22,천안시 서북구,외지인방문자(b),88980.0
2022-02-22,천안시 서북구,전체방문자(a+b+c),219639.0
2022-02-22,천안시 서북구,현지인방문자(a),130627.0
2022-02-23,천안시 동남구,외국인방문자(c),22.0
2022-02-23,천안시 동남구,외부방문자(b+c),96632.0
2022-02-23,천안시 동남구,외지인방문자(b),96610.0
2022-02-23,천안시 동남구,전체방문자(a+b+c),219500.0
2022-02-23,천안시 동남구,현지인방문자(a),122868.0
2022-02-23,천안시 서북구,외국인방문자(c),27.0
2022-02-23,천안시 서북구,외부방문자(b+c),89949.0
2022-02-23,천안시 서북구,외지인방문자(b),89922.0
2022-02-23,천안시 서북구,전체방문자(a+b+c),219778.0
2022-02-23,천안시 서북구,현지인방문자(a),129829.0
2022-02-24,천안시 동남구,외국인방문자(c),20.0
2022-02-24,천안시 동남구,외부방문자(b+c),96483.0
2022-02-24,천안시 동남구,외지인방문자(b),96464.0
2022-02-24,천안시 동남구,전체방문자(a+b+c),219274.0
2022-02-24,천안시 동남구,현지인방문자(a),122790.0
2022-02-24,천안시 서북구,외국인방문자(c),20.0
2022-02-24,천안시 서북구,외부방문자(b+c),91443.0
2022-02-24,천안시 서북구,외지인방문자(b),91424.0
2022-02-24,천안시 서북구,전체방문자(a+b+c),220824.0
2022-02-24,천안시 서북구,현지인방문자(a),129381.0
2022-02-25,천안시 동남구,외국인방문자(c),24.0
2022-02-25,천안시 동남구,외부방문자(b+c),97093.0
2022-02-25,천안시 동남구,외지인방문자(b),97069.0
2022-02-25,천안시 동남구,전체방문자(a+b+c),214780.0
2022-02-25,천안시 동남구,현지인방문자(a),117688.0
2022-02-25,천안시 서북구,외국인방문자(c),20.0
2022-02-25,천안시 서북구,외부방문자(b+c),90974.0
2022-02-25,천안시 서북구,외지인방문자(b),90954.0
2022-02-25,천안시 서북구,전체방문자(a+b+c),213170.0
2022-02-25,천안시 서북구,현지인방문자(a),122196.0
2022-02-26,천안시 동남구,외국인방문자(c),18.0
2022-02-26,천안시 동남구,외부방문자(b+c),129056.0
2022-02-26,천안시 동남구,외지인방문자(b),129038.0
2022-02-26,천안시 동남구,전체방문자(a+b+c),245928.0
2022-02-26,천안시 동남구,현지인방문자(a),116872.0
2022-02-26,천안시 서북구,외국인방문자(c),20.0
2022-02-26,천안시 서북구,외부방문자(b+c),115090.0
2022-02-26,천안시 서북구,외지인방문자(b),115070.0
2022-02-26,천안시 서북구,전체방문자(a+b+c),238024.0
2022-02-26,천안시 서북구,현지인방문자(a),122934.0
2022-02-27,천안시 동남구,외국인방문자(c),21.0
2022-02-27,천안시 동남구,외부방문자(b+c),124341.0
2022-02-27,천안시 동남구,외지인방문자(b),124320.0
2022-02-27,천안시 동남구,전체방문자(a+b+c),235204.0
2022-02-27,천안시 동남구,현지인방문자(a),110862.0
2022-02-27,천안시 서북구,외국인방문자(c),18.0
2022-02-27,천안시 서북구,외부방문자(b+c),92870.0
2022-02-27,천안시 서북구,외지인방문자(b),92852.0
2022-02-27,천안시 서북구,전체방문자(a+b+c),205500.0
2022-02-27,천안시 서북구,현지인방문자(a),112630.0
2022-02-28,천안시 동남구,외국인방문자(c),17.0
2022-02-28,천안시 동남구,외부방문자(b+c),118415.0
2022-02-28,천안시 동남구,외지인방문자(b),118398.0
2022-02-28,천안시 동남구,전체방문자(a+b+c),243820.0
2022-02-28,천안시 동남구,현지인방문자(a),125405.0
2022-02-28,천안시 서북구,외국인방문자(c),20.0
2022-02-28,천안시 서북구,외부방문자(b+c),103074.0
2022-02-28,천안시 서북구,외지인방문자(b),103054.0
2022-02-28,천안시 서북구,전체방문자(a+b+c),232812.0
2022-02-28,천안시 서북구,현지인방문자(a),129738.0
2022-03-01,천안시 동남구,외국인방문자(c),18.0
2022-03-01,천안시 동남구,외부방문자(b+c),120050.0
2022-03-01,천안시 동남구,외지인방문자(b),120032.0
2022-03-01,천안시 동남구,전체방문자(a+b+c),234129.0
2022-03-01,천안시 동남구,현지인방문자(a),114079.0
2022-03-01,천안시 서북구,외국인방문자(c),19.0
2022-03-01,천안시 서북구,외부방문자(b+c),89916.0
2022-03-01,천안시 서북구,외지인방문자(b),89898.0
2022-03-01,천안시 서북구,전체방문자(a+b+c),209417.0
2022-03-01,천안시 서북구,현지인방문자(a),119500.0
2022-03-02,천안시 동남구,외국인방문자(c),27.0
2022-03-02,천안시 동남구,외부방문자(b+c),107708.0
2022-03-02,천안시 동남구,외지인방문자(b),107681.0
2022-03-02,천안시 동남구,전체방문자(a+b+c),237572.0
2022-03-02,천안시 동남구,현지인방문자(a),129864.0
2022-03-02,천안시 서북구,외국인방문자(c),18.0
2022-03-02,천안시 서북구,외부방문자(b+c),88103.0
2022-03-02,천안시 서북구,외지인방문자(b),88084.0
2022-03-02,천안시 서북구,전체방문자(a+b+c),221257.0
2022-03-02,천안시 서북구,현지인방문자(a),133154.0
2022-03-03,천안시 동남구,외국인방문자(c),28.0
2022-03-03,천안시 동남구,외부방문자(b+c),112003.0
2022-03-03,천안시 동남구,외지인방문자(b),111976.0
2022-03-03,천안시 동남구,전체방문자(a+b+c),242364.0
2022-03-03,천안시 동남구,현지인방문자(a),130361.0
2022-03-03,천안시 서북구,외국인방문자(c),16.0
2022-03-03,천안시 서북구,외부방문자(b+c),91454.0
2022-03-03,천안시 서북구,외지인방문자(b),91438.0
2022-03-03,천안시 서북구,전체방문자(a+b+c),225287.0
2022-03-03,천안시 서북구,현지인방문자(a),133833.0
2022-03-04,천안시 동남구,외국인방문자(c),23.0
2022-03-04,천안시 동남구,외부방문자(b+c),111848.0
2022-03-04,천안시 동남구,외지인방문자(b),111825.0
2022-03-04,천안시 동남구,전체방문자(a+b+c),243221.0
2022-03-04,천안시 동남구,현지인방문자(a),131372.0
2022-03-04,천안시 서북구,외국인방문자(c),17.0
2022-03-04,천안시 서북구,외부방문자(b+c),94398.0
2022-03-04,천안시 서북구,외지인방문자(b),94381.0
2022-03-04,천안시 서북구,전체방문자(a+b+c),230156.0
2022-03-04,천안시 서북구,현지인방문자(a),135758.0
2022-03-05,천안시 동남구,외국인방문자(c),25.0
2022-03-05,천안시 동남구,외부방문자(b+c),121741.0
2022-03-05,천안시 동남구,외지인방문자(b),121716.0
2022-03-05,천안시 동남구,전체방문자(a+b+c),240104.0
2022-03-05,천안시 동남구,현지인방문자(a),118363.0
2022-03-05,천안시 서북구,외국인방문자(c),19.0
2022-03-05,천안시 서북구,외부방문자(b+c),108750.0
2022-03-05,천안시 서북구,외지인방문자(b),108731.0
2022-03-05,천안시 서북구,전체방문자(a+b+c),234379.0
2022-03-05,천안시 서북구,현지인방문자(a),125629.0
2022-03-06,천안시 동남구,외국인방문자(c),25.0
2022-03-06,천안시 동남구,외부방문자(b+c),113835.0
2022-03-06,천안시 동남구,외지인방문자(b),113810.0
2022-03-06,천안시 동남구,전체방문자(a+b+c),227571.0
2022-03-06,천안시 동남구,현지인방문자(a),113736.0
2022-03-06,천안시 서북구,외국인방문자(c),14.0
2022-03-06,천안시 서북구,외부방문자(b+c),90527.0
2022-03-06,천안시 서북구,외지인방문자(b),90514.0
2022-03-06,천안시 서북구,전체방문자(a+b+c),208099.0
2022-03-06,천안시 서북구,현지인방문자(a),117572.0
2022-03-07,천안시 동남구,외국인방문자(c),26.0
2022-03-07,천안시 동남구,외부방문자(b+c),108382.0
2022-03-07,천안시 동남구,외지인방문자(b),108356.0
2022-03-07,천안시 동남구,전체방문자(a+b+c),236153.0
2022-03-07,천안시 동남구,현지인방문자(a),127771.0
2022-03-07,천안시 서북구,외국인방문자(c),16.0
2022-03-07,천안시 서북구,외부방문자(b+c),90984.0
2022-03-07,천안시 서북구,외지인방문자(b),90968.0
2022-03-07,천안시 서북구,전체방문자(a+b+c),222952.0
2022-03-07,천안시 서북구,현지인방문자(a),131968.0
2022-03-08,천안시 동남구,외국인방문자(c),24.0
2022-03-08,천안시 동남구,외부방문자(b+c),118786.0
2022-03-08,천안시 동남구,외지인방문자(b),118762.0
2022-03-08,천안시 동남구,전체방문자(a+b+c),248664.0
2022-03-08,천안시 동남구,현지인방문자(a),129878.0
2022-03-08,천안시 서북구,외국인방문자(c),18.0
2022-03-08,천안시 서북구,외부방문자(b+c),98655.0
2022-03-08,천안시 서북구,외지인방문자(b),98637.0
2022-03-08,천안시 서북구,전체방문자(a+b+c),232656.0
2022-03-08,천안시 서북구,현지인방문자(a),134001.0
2022-03-09,천안시 동남구,외국인방문자(c),23.0
2022-03-09,천안시 동남구,외부방문자(b+c),109825.0
2022-03-09,천안시 동남구,외지인방문자(b),109802.0
2022-03-09,천안시 동남구,전체방문자(a+b+c),229119.0
2022-03-09,천안시 동남구,현지인방문자(a),119294.0
2022-03-09,천안시 서북구,외국인방문자(c),16.0
2022-03-09,천안시 서북구,외부방문자(b+c),89830.0
2022-03-09,천안시 서북구,외지인방문자(b),89814.0
2022-03-09,천안시 서북구,전체방문자(a+b+c),213600.0
2022-03-09,천안시 서북구,현지인방문자(a),123770.0
2022-03-10,천안시 동남구,외국인방문자(c),28.0
2022-03-10,천안시 동남구,외부방문자(b+c),112424.0
2022-03-10,천안시 동남구,외지인방문자(b),112396.0
2022-03-10,천안시 동남구,전체방문자(a+b+c),241101.0
2022-03-10,천안시 동남구,현지인방문자(a),128678.0
2022-03-10,천안시 서북구,외국인방문자(c),19.0
2022-03-10,천안시 서북구,외부방문자(b+c),96430.0
2022-03-10,천안시 서북구,외지인방문자(b),96411.0
2022-03-10,천안시 서북구,전체방문자(a+b+c),229437.0
2022-03-10,천안시 서북구,현지인방문자(a),133007.0
2022-03-11,천안시 동남구,외국인방문자(c),33.0
2022-03-11,천안시 동남구,외부방문자(b+c),115369.0
2022-03-11,천안시 동남구,외지인방문자(b),115336.0
2022-03-11,천안시 동남구,전체방문자(a+b+c),246227.0
2022-03-11,천안시 동남구,현지인방문자(a),130858.0
2022-03-11,천안시 서북구,외국인방문자(c),25.0
2022-03-11,천안시 서북구,외부방문자(b+c),101536.0
2022-03-11,천안시 서북구,외지인방문자(b),101510.0
2022-03-11,천안시 서북구,전체방문자(a+b+c),239502.0
2022-03-11,천안시 서북구,현지인방문자(a),137966.0
2022-03-12,천안시 동남구,외국인방문자(c),27.0
2022-03-12,천안시 동남구,외부방문자(b+c),132376.0
2022-03-12,천안시 동남구,외지인방문자(b),132349.0
2022-03-12,천안시 동남구,전체방문자(a+b+c),250900.0
2022-03-12,천안시 동남구,현지인방문자(a),118524.0
2022-03-12,천안시 서북구,외국인방문자(c),18.0
2022-03-12,천안시 서북구,외부방문자(b+c),111430.0
2022-03-12,천안시 서북구,외지인방문자(b),111412.0
2022-03-12,천안시 서북구,전체방문자(a+b+c),235603.0
2022-03-12,천안시 서북구,현지인방문자(a),124173.0
2022-03-13,천안시 동남구,외국인방문자(c),29.0
2022-03-13,천안시 동남구,외부방문자(b+c),106628.0
2022-03-13,천안시 동남구,외지인방문자(b),106600.0
2022-03-13,천안시 동남구,전체방문자(a+b+c),213553.0
2022-03-13,천안시 동남구,현지인방문자(a),106925.0
2022-03-13,천안시 서북구,외국인방문자(c),18.0
2022-03-13,천안시 서북구,외부방문자(b+c),81841.0
2022-03-13,천안시 서북구,외지인방문자(b),81823.0
2022-03-13,천안시 서북구,전체방문자(a+b+c),193669.0
2022-03-13,천안시 서북구,현지인방문자(a),111828.0
2022-03-14,천안시 동남구,외국인방문자(c),31.0
2022-03-14,천안시 동남구,외부방문자(b+c),110690.0
2022-03-14,천안시 동남구,외지인방문자(b),110660.0
2022-03-14,천안시 동남구,전체방문자(a+b+c),235945.0
2022-03-14,천안시 동남구,현지인방문자(a),125254.0
2022-03-14,천안시 서북구,외국인방문자(c),23.0
