정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명,Coordinates,Within 1km
CAB285000392,수신초등학교,36.73286212,127.28439134,2023-10-16,392.0,34010,충청남도 천안시,천안,"(36.73286212, 127.28439134)",No
CAB285000393,발산리,36.70857463,127.29791409,2023-10-16,393.0,34010,충청남도 천안시,천안,"(36.70857463, 127.29791409)",No
CAB285000394,발산2리(지장골),36.7164505,127.30106163,2023-10-16,394.0,34010,충청남도 천안시,천안,"(36.7164505, 127.30106163)",No
CAB285000395,남산,36.7315149,127.2970365,2023-10-16,395.0,34010,충청남도 천안시,천안,"(36.7315149, 127.2970365)",No
CAB285000396,장산리,36.737563,127.2965278,2023-10-16,396.0,34010,충청남도 천안시,천안,"(36.737563, 127.2965278)",No
CAB285000397,상록리조트정문,36.74244297,127.28622907,2023-10-16,397.0,34010,충청남도 천안시,천안,"(36.74244297, 127.28622907)",No
CAB285000398,장산3리(송내),36.74515454,127.28944073,2023-10-16,398.0,34010,충청남도 천안시,천안,"(36.74515454, 127.28944073)",No
CAB285000399,장산4리,36.7467931,127.2906952,2023-10-16,399.0,34010,충청남도 천안시,천안,"(36.7467931, 127.2906952)",No
CAB285000400,송내리,36.75057,127.292227,2023-10-16,400.0,34010,충청남도 천안시,천안,"(36.75057, 127.292227)",No
CAB285000401,상리길,36.75439013,127.29529207,2023-10-16,401.0,34010,충청남도 천안시,천안,"(36.75439013, 127.29529207)",No
CAB285000402,병천1리,36.7607438,127.2945372,2023-10-16,402.0,34010,충청남도 천안시,천안,"(36.7607438, 127.2945372)",No
CAB285000403,신한아파트,36.76561875,127.28837884,2023-10-16,403.0,34010,충청남도 천안시,천안,"(36.76561875, 127.28837884)",No
CAB285000405,코리아텍,36.76765462,127.28395242,2023-10-16,405.0,34010,충청남도 천안시,천안,"(36.76765462, 127.28395242)",No
CAB285000406,코리아텍,36.76768641,127.28338643,2023-10-16,406.0,34010,충청남도 천안시,천안,"(36.76768641, 127.28338643)",No
CAB285000407,통일공업사,36.76882643,127.27989097,2023-10-16,407.0,34010,충청남도 천안시,천안,"(36.76882643, 127.27989097)",No
CAB285000408,칠성섬유,36.76911298,127.27961241,2023-10-16,408.0,34010,충청남도 천안시,천안,"(36.76911298, 127.27961241)",No
CAB285000409,가전4리(문다라니),36.77025933,127.27446132,2023-10-16,409.0,34010,충청남도 천안시,천안,"(36.77025933, 127.27446132)",No
CAB285000410,가전4리(문다라니),36.77044965,127.27426408,2023-10-16,410.0,34010,충청남도 천안시,천안,"(36.77044965, 127.27426408)",No
CAB285000411,상동중앙아파트(문답안),36.77034156,127.26954469,2023-10-16,411.0,34010,충청남도 천안시,천안,"(36.77034156, 127.26954469)",No
CAB285000413,가전2리,36.75761466,127.2793024,2023-10-16,413.0,34010,충청남도 천안시,천안,"(36.75761466, 127.2793024)",No
CAB285000414,가전3리,36.75643417,127.28499593,2023-10-16,414.0,34010,충청남도 천안시,천안,"(36.75643417, 127.28499593)",No
CAB285000417,장재울(두릉),36.738092,127.3519495,2023-10-16,417.0,34010,충청남도 천안시,천안,"(36.738092, 127.3519495)",No
CAB285000418,장재울(두릉),36.7379296,127.3518266,2023-10-16,418.0,34010,충청남도 천안시,천안,"(36.7379296, 127.3518266)",No
CAB285000420,송정2리,36.7364087,127.3334048,2023-10-16,420.0,34010,충청남도 천안시,천안,"(36.7364087, 127.3334048)",No
CAB285000421,송정2리(복다회리),36.73706463,127.32980909,2023-10-16,421.0,34010,충청남도 천안시,천안,"(36.73706463, 127.32980909)",No
CAB285000422,송정1리(와촌),36.7375161,127.3260548,2023-10-16,422.0,34010,충청남도 천안시,천안,"(36.7375161, 127.3260548)",No
CAB285000423,송정2리,36.73992464,127.32067407,2023-10-16,423.0,34010,충청남도 천안시,천안,"(36.73992464, 127.32067407)",No
CAB285000424,송정1리(상촌),36.74187128,127.31531241,2023-10-16,424.0,34010,충청남도 천안시,천안,"(36.74187128, 127.31531241)",No
CAB285000425,용두3리(유관순생가 진입),36.74761964,127.31107241,2023-10-16,425.0,34010,충청남도 천안시,천안,"(36.74761964, 127.31107241)",No
CAB285000426,용두리,36.7513285,127.3146519,2023-10-16,426.0,34010,충청남도 천안시,천안,"(36.7513285, 127.3146519)",No
CAB285000427,용두2리(유관순생가앞),36.7566257,127.3182467,2023-10-16,427.0,34010,충청남도 천안시,천안,"(36.7566257, 127.3182467)",No
CAB285000428,병천3리,36.76227454,127.30000125,2023-10-16,428.0,34010,충청남도 천안시,천안,"(36.76227454, 127.30000125)",No
CAB285000429,병천3리,36.76215636,127.30075517,2023-10-16,429.0,34010,충청남도 천안시,천안,"(36.76215636, 127.30075517)",No
CAB285000430,유관순열사유적지,36.76257133,127.30344394,2023-10-16,430.0,34010,충청남도 천안시,천안,"(36.76257133, 127.30344394)",No
CAB285000431,유관순열사유적지,36.76310464,127.30569575,2023-10-16,431.0,34010,충청남도 천안시,천안,"(36.76310464, 127.30569575)",No
CAB285000433,병천중고등학교,36.76458964,127.31253573,2023-10-16,433.0,34010,충청남도 천안시,천안,"(36.76458964, 127.31253573)",No
CAB285000434,구도리,36.76794963,127.32556909,2023-10-16,434.0,34010,충청남도 천안시,천안,"(36.76794963, 127.32556909)",No
CAB285000435,화계1리(반계),36.76969365,127.33490655,2023-10-16,435.0,34010,충청남도 천안시,천안,"(36.76969365, 127.33490655)",No
CAB285000436,화계1리(반계),36.7699116,127.33561332,2023-10-16,436.0,34010,충청남도 천안시,천안,"(36.7699116, 127.33561332)",No
CAB285000437,송연1리(삼한),36.77230185,127.33899432,2023-10-16,437.0,34010,충청남도 천안시,천안,"(36.77230185, 127.33899432)",No
CAB285001457,청룡(종점),36.90595628,127.27833573,2023-10-16,1457.0,34010,충청남도 천안시,천안,"(36.90595628, 127.27833573)",No
CAB285001459,입장회차지,36.914412,127.2300119,2023-10-16,1459.0,34010,충청남도 천안시,천안,"(36.914412, 127.2300119)",No
CAB285001460,입장중학교,36.919963,127.2194298,2023-10-16,1460.0,34010,충청남도 천안시,천안,"(36.919963, 127.2194298)",No
CAB285001461,입장중학교,36.91978744,127.21971405,2023-10-16,1461.0,34010,충청남도 천안시,천안,"(36.91978744, 127.21971405)",No
CAB285001463,유리3리,36.92267365,127.21244123,2023-10-16,1463.0,34010,충청남도 천안시,천안,"(36.92267365, 127.21244123)",No
CAB285001464,가산2리,36.9323465,127.1971432,2023-10-16,1464.0,34010,충청남도 천안시,천안,"(36.9323465, 127.1971432)",No
CAB285001465,가산2리경로당,36.93249297,127.19736074,2023-10-16,1465.0,34010,충청남도 천안시,천안,"(36.93249297, 127.19736074)",No
CAB285001466,효계리(효아촌),36.9029401,127.2268511,2023-10-16,1466.0,34010,충청남도 천안시,천안,"(36.9029401, 127.2268511)",No
CAB285001467,효계리(효아촌),36.90259506,127.22720304,2023-10-16,1467.0,34010,충청남도 천안시,천안,"(36.90259506, 127.22720304)",No
CAB285001468,호당리,36.8842913,127.2378758,2023-10-16,1468.0,34010,충청남도 천안시,천안,"(36.8842913, 127.2378758)",No
CAB285001469,수리고개,36.89614799,127.21410907,2023-10-16,1469.0,34010,충청남도 천안시,천안,"(36.89614799, 127.21410907)",No
CAB285001470,수리고개,36.89567465,127.21340241,2023-10-16,1470.0,34010,충청남도 천안시,천안,"(36.89567465, 127.21340241)",No
CAB285001471,극락정사,36.8920896,127.21060907,2023-10-16,1471.0,34010,충청남도 천안시,천안,"(36.8920896, 127.21060907)",No
CAB285001472,극락정사,36.89249631,127.21127241,2023-10-16,1472.0,34010,충청남도 천안시,천안,"(36.89249631, 127.21127241)",No
CAB285001473,수청거리,36.87851965,127.2039614,2023-10-16,1473.0,34010,충청남도 천안시,천안,"(36.87851965, 127.2039614)",No
CAB285001474,수청거리,36.8787463,127.20440573,2023-10-16,1474.0,34010,충청남도 천안시,천안,"(36.8787463, 127.20440573)",No
CAB285001475,성환E-편한세상,36.90177963,127.13132241,2023-10-16,1475.0,34010,충청남도 천안시,천안,"(36.90177963, 127.13132241)",No
CAB285001476,성환e편한세상,36.90125455,127.13158985,2023-10-16,1476.0,34010,충청남도 천안시,천안,"(36.90125455, 127.13158985)",No
CAB285001477,옹골부락,36.8293063,127.16554241,2023-10-16,1477.0,34010,충청남도 천안시,천안,"(36.8293063, 127.16554241)",No
CAB285001478,단국대학교,36.83519294,127.16890965,2023-10-16,1478.0,34010,충청남도 천안시,천안,"(36.83519294, 127.16890965)",No
CAB285001481,아랫말,36.81361963,127.17551741,2023-10-16,1481.0,34010,충청남도 천안시,천안,"(36.81361963, 127.17551741)",No
CAB285001482,대전충남양계축협,36.8081761,127.1614679,2023-10-16,1482.0,34010,충청남도 천안시,천안,"(36.8081761, 127.1614679)",No
CAB285001483,두정역푸르지오,36.83230796,127.15088908,2023-10-16,1483.0,34010,충청남도 천안시,천안,"(36.83230796, 127.15088908)",No
CAB285001484,한기대(두정),36.8391863,127.14214574,2023-10-16,1484.0,34010,충청남도 천안시,천안,"(36.8391863, 127.14214574)",No
CAB285001485,두정대우3차아파트,36.83879962,127.14376907,2023-10-16,1485.0,34010,충청남도 천안시,천안,"(36.83879962, 127.14376907)",No
CAB285001486,천안우체국,36.8302613,127.1341373,2023-10-16,1486.0,34010,충청남도 천안시,천안,"(36.8302613, 127.1341373)",No
CAB285001487,두정고등학교,36.83394293,127.13254241,2023-10-16,1487.0,34010,충청남도 천안시,천안,"(36.83394293, 127.13254241)",No
CAB285001488,두정대우5차아파트,36.83410081,127.12903765,2023-10-16,1488.0,34010,충청남도 천안시,천안,"(36.83410081, 127.12903765)",No
CAB285001489,두정대우5차아파트,36.83384512,127.12915873,2023-10-16,1489.0,34010,충청남도 천안시,천안,"(36.83384512, 127.12915873)",No
CAB285001490,두정세광아파트,36.82930045,127.12719198,2023-10-16,1490.0,34010,충청남도 천안시,천안,"(36.82930045, 127.12719198)",No
CAB285001491,두정세광아파트,36.82923299,127.12744241,2023-10-16,1491.0,34010,충청남도 천안시,천안,"(36.82923299, 127.12744241)",No
CAB285001492,두정부경아파트,36.82692875,127.12713208,2023-10-16,1492.0,34010,충청남도 천안시,천안,"(36.82692875, 127.12713208)",No
CAB285001493,두정부경아파트,36.82681797,127.12739408,2023-10-16,1493.0,34010,충청남도 천안시,천안,"(36.82681797, 127.12739408)",No
CAB285001494,백석종합상가,36.82208647,127.12459172,2023-10-16,1494.0,34010,충청남도 천안시,천안,"(36.82208647, 127.12459172)",No
CAB285001495,백석종합상가,36.82225226,127.12492357,2023-10-16,1495.0,34010,충청남도 천안시,천안,"(36.82225226, 127.12492357)",No
CAB285001496,백석초등학교,36.8205491,127.12008238,2023-10-16,1496.0,34010,충청남도 천안시,천안,"(36.8205491, 127.12008238)",No
CAB285001497,백석초등학교,36.82076373,127.12076394,2023-10-16,1497.0,34010,충청남도 천안시,천안,"(36.82076373, 127.12076394)",No
CAB285001498,주공그린빌3차아파트,36.819102,127.11968945,2023-10-16,1498.0,34010,충청남도 천안시,천안,"(36.819102, 127.11968945)",No
CAB285001499,백석호반2차아파트,36.81925199,127.1199854,2023-10-16,1499.0,34010,충청남도 천안시,천안,"(36.81925199, 127.1199854)",No
CAB285001500,백석11단지,36.81876387,127.11790863,2023-10-16,1500.0,34010,충청남도 천안시,천안,"(36.81876387, 127.11790863)",No
CAB285001501,백석호반1차아파트,36.81835357,127.11893377,2023-10-16,1501.0,34010,충청남도 천안시,천안,"(36.81835357, 127.11893377)",No
CAB285001502,천안시청,36.81625965,127.11459907,2023-10-16,1502.0,34010,충청남도 천안시,천안,"(36.81625965, 127.11459907)",No
CAB285001503,천안시청,36.81607966,127.11450452,2023-10-16,1503.0,34010,충청남도 천안시,천안,"(36.81607966, 127.11450452)",No
CAB285001504,천안시청시의회,36.81569869,127.11234494,2023-10-16,1504.0,34010,충청남도 천안시,천안,"(36.81569869, 127.11234494)",No
CAB285001505,천안시청시의회,36.81592336,127.11267692,2023-10-16,1505.0,34010,충청남도 천안시,천안,"(36.81592336, 127.11267692)",No
CAB285001506,불당아이파크,36.80875251,127.1107399,2023-10-16,1506.0,34010,충청남도 천안시,천안,"(36.80875251, 127.1107399)",No
CAB285001507,불당동일하이빌2단지,36.80850635,127.11090517,2023-10-16,1507.0,34010,충청남도 천안시,천안,"(36.80850635, 127.11090517)",No
CAB285001508,불당대동아파트108동앞,36.80647705,127.11201439,2023-10-16,1508.0,34010,충청남도 천안시,천안,"(36.80647705, 127.11201439)",No
CAB285001509,불당동일하이빌3단지,36.80681537,127.11152288,2023-10-16,1509.0,34010,충청남도 천안시,천안,"(36.80681537, 127.11152288)",No
CAB285001510,불당호반아파트,36.80550394,127.11610221,2023-10-16,1510.0,34010,충청남도 천안시,천안,"(36.80550394, 127.11610221)",No
CAB285001512,쌍용중학교,36.8038458,127.1211998,2023-10-16,1512.0,34010,충청남도 천안시,천안,"(36.8038458, 127.1211998)",No
CAB285001513,주공9단지,36.80415237,127.1212552,2023-10-16,1513.0,34010,충청남도 천안시,천안,"(36.80415237, 127.1212552)",No
CAB285001514,쌍용3동행정복지센터,36.8032196,127.1187602,2023-10-16,1514.0,34010,충청남도 천안시,천안,"(36.8032196, 127.1187602)",No
CAB285001515,쌍용3동행정복지센터,36.8031025,127.11898087,2023-10-16,1515.0,34010,충청남도 천안시,천안,"(36.8031025, 127.11898087)",No
CAB285001516,쌍용현대1차아파트,36.79518261,127.1313476,2023-10-16,1516.0,34010,충청남도 천안시,천안,"(36.79518261, 127.1313476)",No
CAB285001517,쌍용현대1차아파트,36.79512453,127.13220553,2023-10-16,1517.0,34010,충청남도 천안시,천안,"(36.79512453, 127.13220553)",No
CAB285001518,쌍용극동아파트(충무병원정문),36.7968126,127.13214,2023-10-16,1518.0,34010,충청남도 천안시,천안,"(36.7968126, 127.13214)",No
CAB285001519,천안역 서부광장,36.81003,127.144459,2023-10-16,1519.0,34010,충청남도 천안시,천안,"(36.81003, 127.144459)",No
CAB285001520,천안역 서부광장,36.810056,127.144266,2023-10-16,1520.0,34010,충청남도 천안시,천안,"(36.810056, 127.144266)",No
CAB285001521,화이트스톤,36.83114632,127.10887574,2023-10-16,1521.0,34010,충청남도 천안시,천안,"(36.83114632, 127.10887574)",No
CAB285001522,STS,36.83101965,127.10912639,2023-10-16,1522.0,34010,충청남도 천안시,천안,"(36.83101965, 127.10912639)",No
CAB285001523,천정2리,36.7598273,127.2113167,2023-10-16,1523.0,34010,충청남도 천안시,천안,"(36.7598273, 127.2113167)",No
CAB285001524,발산리입구,36.7249107,127.3040632,2023-10-16,1524.0,34010,충청남도 천안시,천안,"(36.7249107, 127.3040632)",No
CAB285001525,발산리입구,36.7248068,127.3039179,2023-10-16,1525.0,34010,충청남도 천안시,천안,"(36.7248068, 127.3039179)",No
CAB285002079,백석이수아파트입구,36.82992526,127.11620153,2023-10-16,2079.0,34010,충청남도 천안시,천안,"(36.82992526, 127.11620153)",No
CAB285002082,은지리(채동),36.78266385,127.26135301,2023-10-16,2082.0,34010,충청남도 천안시,천안,"(36.78266385, 127.26135301)",No
CAB285002083,업성고교,36.8599179,127.1377531,2023-10-16,2083.0,34010,충청남도 천안시,천안,"(36.8599179, 127.1377531)",No
CAB285002084,동아태조아파트,36.8227316,127.15265224,2023-10-16,2084.0,34010,충청남도 천안시,천안,"(36.8227316, 127.15265224)",No
CAB285002085,신부청광아파트,36.82101139,127.15219328,2023-10-16,2085.0,34010,충청남도 천안시,천안,"(36.82101139, 127.15219328)",No
CAB285002086,두정역 푸르지오,36.83357217,127.15154697,2023-10-16,2086.0,34010,충청남도 천안시,천안,"(36.83357217, 127.15154697)",No
CAB285002087,이마트 서북점,36.8390743,127.1243952,2023-10-16,2087.0,34010,충청남도 천안시,천안,"(36.8390743, 127.1243952)",No
CAB285002088,업성초교,36.8599339,127.1415616,2023-10-16,2088.0,34010,충청남도 천안시,천안,"(36.8599339, 127.1415616)",No
CAB285002090,군서1리,36.89972465,127.1587024,2023-10-16,2090.0,34010,충청남도 천안시,천안,"(36.89972465, 127.1587024)",No
CAB285002091,군서1리,36.8995938,127.1585133,2023-10-16,2091.0,34010,충청남도 천안시,천안,"(36.8995938, 127.1585133)",No
CAB285002092,성환4리,36.92068829,127.13380262,2023-10-16,2092.0,34010,충청남도 천안시,천안,"(36.92068829, 127.13380262)",No
CAB285002093,성환4리,36.920839,127.133226,2023-10-16,2093.0,34010,충청남도 천안시,천안,"(36.920839, 127.133226)",No
CAB285002094,도림리,36.91476295,127.2614074,2023-10-16,2094.0,34010,충청남도 천안시,천안,"(36.91476295, 127.2614074)",No
CAB285002095,도림리,36.91455974,127.26145058,2023-10-16,2095.0,34010,충청남도 천안시,천안,"(36.91455974, 127.26145058)",No
CAB285002098,동우교,36.8420226,127.2710203,2023-10-16,2098.0,34010,충청남도 천안시,천안,"(36.8420226, 127.2710203)",No
CAB285002099,동우교,36.84204306,127.27117617,2023-10-16,2099.0,34010,충청남도 천안시,천안,"(36.84204306, 127.27117617)",No
CAB285002100,상록리조트후문,36.73651011,127.28394497,2023-10-16,2100.0,34010,충청남도 천안시,천안,"(36.73651011, 127.28394497)",No
CAB285002101,상록리조트후문,36.73673962,127.28402408,2023-10-16,2101.0,34010,충청남도 천안시,천안,"(36.73673962, 127.28402408)",No
